magnitude,cdi,mmi,alert,tsunami,sig,nst,dmin,gap,depth
-0.7389018328801277,-1.387443279793657,-1.7130370855801214,green,0.6228642438129963,-0.5905965876112955,-0.3387445409903055,2.528237255937825,-0.32100681923938573,-0.5397807073571022
-0.023557523443300282,0.9627157451629457,0.7990137642988554,green,0.6228642438129963,-0.40149863209908354,-0.3387445409903055,-0.7521288418398899,1.1317095867352334,-0.03230768887880904
-0.023557523443300282,0.2912417380324878,-1.0850243731103772,green,0.6228642438129963,-0.420142092501696,-0.3387445409903055,2.3294991698788805,0.8826724885681557,-0.48254247155199237
0.691786785993525,1.2984527487281745,1.4270264767685996,red,0.6228642438129963,3.83323023078003,-0.3387445409903055,-0.5149891734149742,-0.15498208712800068,-0.5220781602008826
-0.023557523443300282,-0.04449526553274114,-1.0850243731103772,green,0.6228642438129963,-0.409488686557346,-0.3387445409903055,-0.9813506582305846,-1.1096242967684646,-0.38458837728757767
-0.023557523443300282,-0.04449526553274114,-1.0850243731103772,green,0.6228642438129963,-0.409488686557346,-0.3387445409903055,-0.5169686364235294,0.38459829223400066,-0.45870304138161677
2.837819714304001,-1.7231802833588858,0.7990137642988554,green,-1.6054862836214303,0.3122795661723646,-0.3387445409903055,1.9731958283389406,2.1278579794035433,-0.4466063008248668
1.4071310954303504,1.2984527487281745,0.17100105182911118,green,0.6228642438129963,-0.06325299336597194,-0.3387445409903055,1.8797651743351342,0.46761065828969317,-0.3023895499921983
0.4533386828479152,1.2984527487281745,0.7990137642988554,green,0.6228642438129963,-0.12184672605989678,-0.3387445409903055,-0.477379376252425,-0.07196972107230817,-0.25571383399029946
3.076267817449609,0.9627157451629457,0.17100105182911118,green,0.6228642438129963,0.9195237050003129,-0.3387445409903055,-0.6349446317334206,1.6297837830693882,-0.30575303395188
3.076267817449609,0.9627157451629457,0.7990137642988554,yellow,0.6228642438129963,0.9594739772916253,-0.3387445409903055,-0.9813506582305846,-1.1096242967684646,-0.37455693389905326
-0.5004537297345178,0.9627157451629457,-0.457011660640633,green,0.6228642438129963,0.11519155620189009,-0.3387445409903055,2.2408192270956064,-0.6115501004343096,0.06800674500643494
-0.5004537297345178,0.2912417380324878,0.17100105182911118,green,0.6228642438129963,-0.16446034983729665,-0.3387445409903055,-0.42908047884367756,1.422252867930157,-0.5220781602008826
-0.9773499360257355,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.6438636173330454,-0.3387445409903055,2.183414799847505,-0.11347590410015444,-0.433565424419785
-0.9773499360257355,-0.04449526553274114,0.7990137642988554,green,0.6228642438129963,-0.6385369143608703,-0.3387445409903055,0.8072921162999144,0.7166477564567707,-0.5220781602008826
0.9302348891391328,1.2984527487281745,2.0550391892383435,orange,-1.6054862836214303,0.35489318994976443,-0.3387445409903055,0.8615294027343277,-0.7360686495178483,-0.5220781602008826
-0.5004537297345178,0.9627157451629457,-1.0850243731103772,green,-1.6054862836214303,-0.5160227460008457,-0.3387445409903055,-0.39265835948626143,0.4261044752618469,-0.5161773111488095
-0.5004537297345178,1.2984527487281745,-1.7130370855801214,green,-1.6054862836214303,-0.5266761519451957,-0.3387445409903055,3.24242750942455,0.758153939484617,-0.5220781602008826
-0.023557523443300282,0.6269787415977167,0.17100105182911118,green,0.6228642438129963,0.07257793242449019,-0.3387445409903055,0.05549206565064102,0.3430921092061544,-0.3273501414824678
-0.9773499360257355,-0.3802322690979701,-1.0850243731103772,green,-1.6054862836214303,-0.6412002658469579,-0.3387445409903055,1.3666883625176203,-0.2795006362115395,0.8705222160883869
-0.9773499360257355,0.2912417380324878,-1.0850243731103772,green,-1.6054862836214303,-0.6385369143608703,-0.3387445409903055,3.137911862572833,-0.32100681923938573,1.1950689139524115
0.21489057970230746,0.6269787415977167,0.7990137642988554,yellow,0.6228642438129963,0.4268036800741267,-0.3387445409903055,-0.03991805136172075,0.3430921092061544,-0.3273501414824678
-0.7389018328801277,-0.04449526553274114,-0.457011660640633,green,0.6228642438129963,-0.5852698846391206,-0.3387445409903055,0.27877549301566995,-0.362513002267232,-0.5030184177626863
-0.9773499360257355,-1.7231802833588858,-1.0850243731103772,green,-1.6054862836214303,-0.6438636173330454,-0.3387445409903055,3.675929908298143,-0.07196972107230817,-0.4394662734718582
2.837819714304001,1.2984527487281745,1.4270264767685996,green,0.6228642438129963,0.3442397840054145,-0.3387445409903055,-0.6887860255661228,-0.23799445318369322,-0.41037508764513736
1.1686829922847426,-0.715969272663199,0.7990137642988554,green,0.6228642438129963,-0.12983678051815925,-0.3387445409903055,-0.8083455912828582,0.1355611940669231,-0.3273501414824678
0.9302348891391328,0.6269787415977167,0.17100105182911118,green,0.6228642438129963,0.10720150174362761,-0.3387445409903055,-0.6179212498598458,-0.11347590410015444,-0.5220781602008826
0.4533386828479152,1.2984527487281745,1.4270264767685996,orange,0.6228642438129963,1.9182805122831228,-0.3387445409903055,0.23997801804798766,-0.6530562834621558,-0.32156730941143613
1.884027301721568,1.2984527487281745,-1.0850243731103772,green,0.6228642438129963,0.0699145809384027,-0.3387445409903055,2.18143533683895,-0.48703155135077075,-0.5220781602008826
-0.023557523443300282,1.2984527487281745,-0.457011660640633,green,0.6228642438129963,-0.4068253350712585,-0.3387445409903055,-0.36771712557846564,-0.4455253683229245,-0.4925739149405168
0.21489057970230746,0.6269787415977167,-0.457011660640633,green,0.6228642438129963,-0.23903419144774646,-0.3387445409903055,0.135462371196272,-0.48703155135077075,-0.10901872655576034
-0.5004537297345178,0.9627157451629457,1.4270264767685996,green,-1.6054862836214303,-0.30828133008602127,-0.3387445409903055,-0.17254207293492063,-0.19648827015584697,-0.5220781602008826
-0.5004537297345178,-0.04449526553274114,-0.457011660640633,green,0.6228642438129963,-0.30828133008602127,-0.3387445409903055,-0.45916831657371693,-0.32100681923938573,-0.5220781602008826
0.21489057970230746,0.9627157451629457,0.7990137642988554,orange,-1.6054862836214303,1.6918956359656858,-0.3387445409903055,-0.38038568883321905,-0.362513002267232,-0.45716882062807773
1.645579198575958,1.2984527487281745,0.7990137642988554,yellow,0.6228642438129963,0.7277623980020135,-0.3387445409903055,-0.8902953598370444,0.38459829223400066,-0.4136795631142984
-0.023557523443300282,-1.7231802833588858,-1.7130370855801214,green,0.6228642438129963,-0.42546879547387095,-0.3387445409903055,3.474420574027221,-0.4455253683229245,-0.5220781602008826
-0.9773499360257355,0.2912417380324878,0.17100105182911118,green,-1.6054862836214303,-0.5799431816669456,-0.3387445409903055,-0.8277443287666995,0.9241786715960021,-0.4866730658884436
-0.26200562658891013,0.2912417380324878,0.7990137642988554,green,0.6228642438129963,-0.18044045875382161,-0.3387445409903055,-0.8578321664967388,1.754302332152927,-0.45716882062807773
-0.9773499360257355,-0.3802322690979701,-0.457011660640633,green,-1.6054862836214303,-0.6412002658469579,-0.3387445409903055,5.113020052509234,0.17706737709476938,-0.5220781602008826
-0.023557523443300282,-0.3802322690979701,-1.7130370855801214,green,-1.6054862836214303,-0.3801918202103836,-0.3387445409903055,-0.08386213015164677,-0.2795006362115395,3.101043157772047
-0.023557523443300282,-0.3802322690979701,-1.0850243731103772,green,-1.6054862836214303,-0.4174787410156085,-0.3387445409903055,-0.30199895369443225,-0.07196972107230817,-0.42766457536771185
-0.26200562658891013,-0.04449526553274114,-1.0850243731103772,green,-1.6054862836214303,-0.46808241925127086,-0.3387445409903055,-0.26240969352332777,0.30158592617830815,-0.4512679715760045
-0.7389018328801277,1.2984527487281745,1.4270264767685996,yellow,0.6228642438129963,-0.28697451819732134,-0.3387445409903055,1.0487866033436517,-0.5285377343786171,-0.5220781602008826
2.122475404867176,1.2984527487281745,0.7990137642988554,green,0.6228642438129963,0.5839414177532888,-0.3387445409903055,-0.735501352568026,1.3807466849023107,-0.41586287726356547
0.21489057970230746,0.2912417380324878,0.7990137642988554,green,0.6228642438129963,-0.1910938646981716,-0.3387445409903055,-0.31981412077142923,-0.362513002267232,-0.15032466992027257
-0.7389018328801277,-0.3802322690979701,-2.3410497980498657,green,-1.6054862836214303,-0.5533096668060706,-0.3387445409903055,-0.40413924493588177,-0.5285377343786171,2.5685505393129637
1.1686829922847426,0.9627157451629457,1.4270264767685996,orange,0.6228642438129963,1.6040050369247987,-0.3387445409903055,-0.9215708753722169,0.1355611940669231,-0.4630696696801509
1.1686829922847426,0.6269787415977167,0.7990137642988554,green,0.6228642438129963,-0.04993623593553447,-0.3387445409903055,0.61607598967348,-0.15498208712800068,-0.5220781602008826
-0.7389018328801277,-0.04449526553274114,-1.0850243731103772,green,0.6228642438129963,-0.420142092501696,-0.3387445409903055,-0.1836270657828299,-0.362513002267232,0.3925534428704596
-0.26200562658891013,0.2912417380324878,0.17100105182911118,green,0.6228642438129963,-0.1511435924068592,-0.3387445409903055,-0.5205316698389288,-0.23799445318369322,0.0798084431105813
-0.9773499360257355,0.6269787415977167,1.4270264767685996,green,-1.6054862836214303,1.1405818783455748,-0.1428409238653314,-0.8400169994197416,1.2060056543550781,-0.5651543582810168
-0.7389018328801277,-0.3802322690979701,0.17100105182911118,green,0.6228642438129963,-0.587933236125208,-0.3387445409903055,0.3658718653920998,-0.6115501004343096,0.05030419785021542
-0.26200562658891013,-0.3802322690979701,0.17100105182911118,green,-1.6054862836214303,-0.409488686557346,-0.3387445409903055,-0.22084097034366812,-0.4455253683229245,-0.014605141722589516
-0.9773499360257355,0.6269787415977167,0.17100105182911118,green,-1.6054862836214303,-0.5692897757225955,-0.3387445409903055,-0.4694615242182041,-0.32100681923938573,-0.5220781602008826
-0.9773499360257355,0.9627157451629457,1.4270264767685996,green,-1.6054862836214303,1.3802835120934491,-0.3387445409903055,-0.6309857057163102,0.17706737709476938,-0.5099224111536119
1.4071310954303504,0.2912417380324878,-0.457011660640633,green,0.6228642438129963,-0.03395612701900952,-0.3387445409903055,0.6453720422000973,-0.6115501004343096,-0.24001757551178485
0.21489057970230746,-0.04449526553274114,0.17100105182911118,yellow,0.6228642438129963,-0.3242614390025462,-0.3387445409903055,0.8005619420708269,-0.07196972107230817,0.2627347637248498
1.884027301721568,1.2984527487281745,0.17100105182911118,yellow,0.6228642438129963,2.4509508095006214,-0.3387445409903055,-0.3253566171953839,-0.030463538044461922,-0.493400033807807
-0.5004537297345178,0.9627157451629457,2.0550391892383435,orange,-1.6054862836214303,0.9461572198611878,-0.3387445409903055,-0.6369240947419759,0.9241786715960021,-0.5220781602008826
-0.26200562658891013,1.2984527487281745,0.7990137642988554,yellow,0.6228642438129963,-0.17777710726773413,-0.3387445409903055,-0.7651932976963544,0.5091168413175394,-0.4748713677842972
0.4533386828479152,0.2912417380324878,0.17100105182911118,green,0.6228642438129963,-0.24702424590600894,-0.3387445409903055,-0.4781711614558471,-0.6530562834621558,-0.3863586320031996
-0.9773499360257355,-1.7231802833588858,-2.3410497980498657,green,-1.6054862836214303,-0.6438636173330454,-0.3387445409903055,0.9050775889225423,-0.07196972107230817,2.823703252324608
-0.7389018328801277,-0.3802322690979701,-1.0850243731103772,green,0.6228642438129963,-0.582606533153033,-0.3387445409903055,1.0321591140717878,0.8826724885681557,-0.5220781602008826
-0.9773499360257355,1.2984527487281745,0.7990137642988554,green,0.6228642438129963,-0.42280544398778347,-0.3387445409903055,-0.8119086246982576,-0.32100681923938573,-0.5220781602008826
-0.7389018328801277,1.2984527487281745,0.7990137642988554,yellow,0.6228642438129963,-0.29762792414167133,-0.3387445409903055,-0.7256040375252499,-0.11347590410015444,-0.4925739149405168
-0.5004537297345178,0.6269787415977167,0.17100105182911118,green,0.6228642438129963,-0.12717342903207177,-0.3387445409903055,-0.4789629466592692,2.9579816399604684,-0.5161773111488095
-0.9773499360257355,0.6269787415977167,0.7990137642988554,yellow,0.6228642438129963,-0.6278835084165204,-0.3387445409903055,0.5661935218578883,-0.48703155135077075,-0.5087422413431972
-0.7389018328801277,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.5905965876112955,-0.3387445409903055,4.124080333435046,-0.32100681923938573,-0.4866730658884436
-0.023557523443300282,-0.3802322690979701,0.17100105182911118,green,-1.6054862836214303,-0.04460953296335949,-0.3387445409903055,0.14258843802707072,-0.15498208712800068,-0.2919450471700288
-0.26200562658891013,0.2912417380324878,0.17100105182911118,green,0.6228642438129963,0.14715177403494,-0.3387445409903055,-0.6579064026326613,0.3430921092061544,-0.433565424419785
-0.7389018328801277,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.5905965876112955,-0.3387445409903055,1.4035063744767475,0.1355611940669231,0.48696702770363043
0.691786785993525,0.6269787415977167,0.7990137642988554,green,0.6228642438129963,-0.22039073104513401,-0.3387445409903055,-0.3859281852571737,0.46761065828969317,-0.46908853571326553
-0.7389018328801277,-0.04449526553274114,-0.457011660640633,green,-1.6054862836214303,-0.2683310577947089,-0.3387445409903055,0.197617509664906,0.21857356012261564,-0.5220781602008826
-0.023557523443300282,0.6269787415977167,-0.457011660640633,green,-1.6054862836214303,-0.3855185231825586,-0.3387445409903055,-0.504300073168776,-0.23799445318369322,-0.37455693389905326
0.4533386828479152,1.2984527487281745,2.0550391892383435,yellow,-1.6054862836214303,2.0088344628100976,0.21994355229202803,-0.9630762557356028,0.6751415734289244,-0.533879858305029
0.9302348891391328,-0.3802322690979701,0.17100105182911118,green,0.6228642438129963,0.16046853146537746,-0.3387445409903055,0.05945099166775138,-0.4455253683229245,0.6698933483178989
0.9302348891391328,0.9627157451629457,0.17100105182911118,green,0.6228642438129963,-0.16446034983729665,-0.3387445409903055,-0.4263092306317003,-0.6530562834621558,-0.30964759432624833
-0.7389018328801277,0.6269787415977167,0.17100105182911118,yellow,0.6228642438129963,-0.015312666616397066,-0.3387445409903055,-0.5090507843893085,-0.19648827015584697,-0.23930947362553603
2.5993716111583933,1.2984527487281745,1.4270264767685996,orange,0.6228642438129963,2.6586922254154457,-0.3387445409903055,0.27758781521053694,-0.40401918529507824,0.14218041759099473
1.645579198575958,0.6269787415977167,0.7990137642988554,green,0.6228642438129963,0.09921144728536513,-0.3387445409903055,-0.8020113096554815,-0.4455253683229245,-0.5220781602008826
0.4533386828479152,0.6269787415977167,0.17100105182911118,yellow,0.6228642438129963,-0.17511375578164665,-0.3387445409903055,0.013923342470981176,-0.4455253683229245,0.28043731088106927
-0.26200562658891013,-0.04449526553274114,0.17100105182911118,green,0.6228642438129963,-0.4654190677651834,-0.3387445409903055,-0.6681996102771485,0.0525488280112306,-0.48985952437656305
-0.9773499360257355,-1.7231802833588858,-0.457011660640633,green,0.6228642438129963,-0.6438636173330454,-0.3387445409903055,2.0147645515186,-0.362513002267232,-0.3568543867428337
0.21489057970230746,0.6269787415977167,-1.0850243731103772,green,0.6228642438129963,-0.06058964187988444,-0.3387445409903055,0.008776738648737637,0.6336353904010782,0.9944400461819236
1.4071310954303504,0.6269787415977167,0.7990137642988554,yellow,0.6228642438129963,0.6744953682802636,-0.3387445409903055,-0.17175028773149864,-0.48703155135077075,0.2745364618289961
-0.5004537297345178,0.2912417380324878,0.17100105182911118,yellow,0.6228642438129963,0.04594441756361527,-0.3387445409903055,-0.8669376963360927,0.6751415734289244,-0.19163061328478478
-0.5004537297345178,-1.7231802833588858,-1.7130370855801214,green,-1.6054862836214303,-0.5346662064034582,-0.3387445409903055,1.9985329548484474,-0.40401918529507824,-0.5043756130446632
-0.5004537297345178,0.9627157451629457,1.4270264767685996,orange,0.6228642438129963,1.8863202944500728,-0.3387445409903055,-0.9128612381345739,-0.19648827015584697,-0.20933316044100433
-0.7389018328801277,-0.04449526553274114,-1.0850243731103772,green,0.6228642438129963,-0.587933236125208,-0.3387445409903055,2.113737701946361,-0.362513002267232,-0.37455693389905326
-0.7389018328801277,-1.051706276228428,-1.0850243731103772,green,0.6228642438129963,-0.5852698846391206,-0.3387445409903055,-0.3495060658997576,0.2600797431504619,-0.3261109631815325
-0.26200562658891013,-0.715969272663199,-1.7130370855801214,green,-1.6054862836214303,-0.47074577073735835,-0.3387445409903055,-0.513801495609841,-0.4455253683229245,2.784816657071446
0.21489057970230746,-0.04449526553274114,-0.457011660640633,green,0.6228642438129963,-0.23637083996165897,-0.3387445409903055,-0.2810166458037469,-0.23799445318369322,-0.2257965292962885
0.9302348891391328,-0.715969272663199,0.7990137642988554,green,0.6228642438129963,-0.1857671617259966,-0.3387445409903055,0.6521022164291851,-0.15498208712800068,-0.4833685904192826
0.4533386828479152,-1.7231802833588858,-0.457011660640633,green,0.6228642438129963,-0.30828133008602127,-0.3387445409903055,1.806920935620302,-0.2795006362115395,0.20372627320411799
-0.7389018328801277,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.5905965876112955,-0.3387445409903055,0.07924562175330353,0.17706737709476938,-0.5220781602008826
1.4071310954303504,-0.715969272663199,0.17100105182911118,green,0.6228642438129963,-0.05526293890770946,-0.3387445409903055,-0.02922895111552267,-0.362513002267232,-0.5220781602008826
0.4533386828479152,0.9627157451629457,1.4270264767685996,orange,0.6228642438129963,2.3923570768066966,-0.3387445409903055,-0.9813506582305846,-1.1096242967684646,-0.3055169999897971
-0.26200562658891013,-1.7231802833588858,-1.7130370855801214,green,0.6228642438129963,-0.48139917668170834,-0.3387445409903055,0.1584241420955125,0.5091168413175394,2.6053718373979007
-0.5004537297345178,-0.715969272663199,-1.0850243731103772,green,0.6228642438129963,-0.5293395034312832,-0.3387445409903055,2.127593943006248,-0.32100681923938573,-0.5220781602008826
-0.26200562658891013,0.9627157451629457,0.7990137642988554,yellow,-1.6054862836214303,0.16579523443755245,-0.3387445409903055,-0.08346623754993578,-0.48703155135077075,-0.49847476399258994
-0.9773499360257355,-1.051706276228428,-1.0850243731103772,green,-1.6054862836214303,-0.630546859902608,-0.3387445409903055,-0.31150037613549736,1.7127961491250807,-0.5220781602008826
-0.26200562658891013,-0.3802322690979701,-1.0850243731103772,green,0.6228642438129963,-0.30828133008602127,-0.3387445409903055,-0.3855322926554627,0.38459829223400066,-0.5220781602008826
-0.9773499360257355,-0.715969272663199,-1.0850243731103772,green,0.6228642438129963,-0.5932599390973831,-0.3387445409903055,-0.34356767687409195,1.5052652339858494,-0.5220781602008826
-0.9773499360257355,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.6438636173330454,-0.3387445409903055,-0.14641316122199177,-0.19648827015584697,-0.4807722168363704
-0.5004537297345178,-1.7231802833588858,-1.7130370855801214,green,0.6228642438129963,-0.5346662064034582,-0.3387445409903055,0.08953882939779079,-0.40401918529507824,2.1392047622841197
-0.9773499360257355,-1.7231802833588858,-1.0850243731103772,green,0.6228642438129963,-0.6438636173330454,-0.3387445409903055,0.571736018281843,-0.5285377343786171,-0.4630696696801509
0.21489057970230746,0.2912417380324878,0.17100105182911118,green,0.6228642438129963,-0.35622165683559615,-0.3387445409903055,-0.2774536123883475,-0.362513002267232,-0.35095353769076054
-0.5004537297345178,-1.051706276228428,-1.7130370855801214,green,0.6228642438129963,-0.5346662064034582,-0.3387445409903055,0.5012671351772771,-0.15498208712800068,2.664380327918632
1.4071310954303504,0.9627157451629457,1.4270264767685996,red,-1.6054862836214303,3.020908027523345,-0.3387445409903055,-0.32852375800907224,-0.5700439174064633,-0.4630696696801509
-0.9773499360257355,-0.3802322690979701,-2.96906251051961,green,-1.6054862836214303,-0.6412002658469579,-0.3387445409903055,1.0531414219624733,-0.362513002267232,2.817802403272535
-0.023557523443300282,-0.715969272663199,-1.0850243731103772,green,-1.6054862836214303,-0.4174787410156085,-0.3387445409903055,0.12121023753467437,-0.362513002267232,0.09751099026680082
-0.9773499360257355,-0.715969272663199,0.17100105182911118,green,0.6228642438129963,-0.6412002658469579,-0.3387445409903055,-0.3328785766278938,-0.07196972107230817,-0.17982891518063845
