magnitude,cdi,mmi,tsunami,sig,nst,dmin,gap,depth
0.13223458679864272,1.1573051814325774,0.7085879290459765,1.2539411553388906,-0.3168527718693461,-0.4529515384986157,-0.36834232981591497,-0.3320583094616721,-0.4510789824158124
-0.09236890337628839,-0.10535634892009177,-1.343692665450148,-0.7974855883326836,-0.41925483865616053,-0.524943429556931,0.4073458597911173,0.37014326343249754,-0.37089778868977147
0.13223458679864272,-0.4210217315082591,-2.027786196948856,1.2539411553388906,-0.3571929799974851,-0.33296505340142357,0.8114252887957109,-0.29075233458554445,3.667318695330834
0.8060450573234381,0.21030903366807555,-0.6595991339514399,1.2539411553388906,-0.11515173122865094,-0.32496595439494413,0.24318859175800114,-0.16683440995716156,-0.28342739553409046
-0.7661793739010858,-1.368017879272761,-2.711879728447564,1.2539411553388906,-0.6209558792968557,-0.39695784545325935,1.6561136487573223,0.08100143929960417,3.998714858199991
0.13223458679864272,-0.10535634892009177,-2.027786196948856,1.2539411553388906,-0.3571929799974851,-0.3529628009176223,1.466701416411419,0.039695464423476545,4.257743849131681
-0.31697239355122153,-1.0523524966845936,-2.027786196948856,1.2539411553388906,-0.49372906904657105,-0.3769600979370607,1.5117995669699673,-0.12552843508103395,4.041830472826312
-0.5415758837261526,0.8416397988444102,0.024494397547268287,1.2539411553388906,-0.2268630768142667,-0.34096415240790307,-0.07881220323003431,0.4940611880608804,-0.4073437858379719
-0.31697239355122153,1.1573051814325774,0.7085879290459765,1.2539411553388906,0.958518423566434,-0.220977667310711,0.36585556127725277,2.7658898062478996,-0.4073437858379719
1.4798555278482335,1.4729705640207449,1.3926814605446847,1.2539411553388906,2.8824360419853723,0.16297908500030364,-0.07791024021886334,1.8158523840969643,-0.35673487419798083
-0.09236890337628839,1.4729705640207449,2.0767749920433927,1.2539411553388906,0.05241528714977273,-0.06099568718112156,-0.4170483324191472,0.37014326343249754,-0.48023578013437274
-0.9907828640760169,0.8416397988444102,0.7085879290459765,1.2539411553388906,-0.35408988706455136,-0.2089790188009918,-0.4039698687571682,1.19626276095505,-0.48023578013437274
0.13223458679864272,0.8416397988444102,-0.6595991339514399,1.2539411553388906,-0.3385744223998825,-0.15298532575563548,0.7446800259690591,0.8245089870699014,0.4454925474299178
1.4798555278482335,1.1573051814325774,1.3926814605446847,1.2539411553388906,0.29445653591860693,0.1669786345035434,0.8263076784800317,-0.5385881838423102,0.29241935940747604
-0.7661793739010858,1.4729705640207449,1.3926814605446847,-0.7974855883326836,0.5364977846874411,-0.356962350420862,3.2147057320607546,0.37014326343249754,-0.46565738127509254
-0.7661793739010858,0.8416397988444102,0.024494397547268287,1.2539411553388906,-0.6147496934309882,-0.6489294641573627,1.78915319290504,0.37014326343249754,-0.33445179154157106
0.13223458679864272,1.4729705640207449,1.3926814605446847,1.2539411553388906,1.4922504080310428,-0.3129673058852249,1.7814865073100865,-0.12552843508103395,-0.3072703668684432
-0.9907828640760169,-0.4210217315082591,-2.711879728447564,-0.7974855883326836,-0.6737084591567298,0.02299485238691289,0.30362011350645607,0.24622533880411465,3.986075386388995
0.581441567148507,0.8416397988444102,-0.6595991339514399,1.2539411553388906,0.01828126488750124,-0.3449637019111428,0.5268559587712706,0.6179791126892633,1.167123290964286
-0.09236890337628839,-0.7366871140964264,-0.6595991339514399,1.2539411553388906,-0.4254610245220281,-0.41295604346621834,-0.43057777758671173,0.8245089870699014,-0.48023578013437274
-0.31697239355122153,0.5259744162562429,-0.6595991339514399,1.2539411553388906,-0.3354713294669487,-0.27297181085282757,0.08083524974722692,0.20491936392798704,1.0504961000900446
-0.7661793739010858,0.5259744162562429,-0.6595991339514399,1.2539411553388906,-0.3354713294669487,-0.9208988303776647,-0.18569482005379398,2.848501756000155,-0.35631938983049133
0.13223458679864272,0.5259744162562429,-1.343692665450148,1.2539411553388906,-0.3323682365340149,-0.9208988303776647,0.6220130564498076,0.039695464423476545,-0.48023578013437274
-0.09236890337628839,0.5259744162562429,-1.343692665450148,1.2539411553388906,-0.40994555985735925,-0.9208988303776647,0.6184052044051238,0.7005910624415185,-0.48023578013437274
-0.5415758837261526,1.1573051814325774,0.7085879290459765,1.2539411553388906,-0.19893524041786276,-0.9208988303776647,-0.4675582610447214,0.28753131368024226,-0.37818698811941154
0.8060450573234381,1.4729705640207449,1.3926814605446847,1.2539411553388906,4.7380856158797675,-0.9208988303776647,0.7261897842400543,0.1636133890518594,-0.25427059781553013
-0.5415758837261526,1.4729705640207449,0.024494397547268287,-0.7974855883326836,-0.5030383478453724,-0.9208988303776647,0.3888556180621125,0.7418970373176461,-0.3490301904008512
-0.7661793739010858,-0.7366871140964264,0.7085879290459765,1.2539411553388906,-0.6209558792968557,-0.9208988303776647,-0.2249302110397311,0.865814961946029,-0.37818698811941154
-0.31697239355122153,-0.7366871140964264,-2.027786196948856,1.2539411553388906,-0.4906259761136373,-0.9208988303776647,2.0087811861251708,-0.5385881838423102,3.3465939204266704
-0.9907828640760169,1.1573051814325774,0.024494397547268287,-0.7974855883326836,-0.5588940206381803,-0.9208988303776647,0.7667781197427478,-0.12552843508103395,0.24868416282963557
-0.9907828640760169,0.8416397988444102,-1.343692665450148,1.2539411553388906,-0.6799146450225974,-0.9208988303776647,-0.10722403808191976,1.3201806855834328,-0.4948141789936529
-0.7661793739010858,1.1573051814325774,0.024494397547268287,-0.7974855883326836,-0.264100192009472,-0.9208988303776647,0.4925813643467738,-0.12552843508103395,-0.3125841932526508
-0.9907828640760169,-1.368017879272761,-2.027786196948856,1.2539411553388906,-0.6830177379555311,-0.5329425285634104,0.13092576557260663,3.426785404265942,-0.28342739553409046
-0.9907828640760169,-1.368017879272761,-2.027786196948856,1.2539411553388906,-0.6830177379555311,-0.8289091918031508,-0.5978919161589262,7.590427671779606,-0.28342739553409046
-0.7661793739010858,1.1573051814325774,-0.6595991339514399,1.2539411553388906,-0.6085435075651207,-0.9208988303776647,-0.36924429282708593,0.9897328865744118,-0.414632985267612
-0.5415758837261526,-1.368017879272761,-1.343692665450148,1.2539411553388906,-0.5557909277052465,-0.720921355215678,-0.17534795137114625,4.170292952036239,-0.3125841932526508
-0.5415758837261526,-1.368017879272761,-1.343692665450148,1.2539411553388906,-0.5557909277052465,-0.84090784031287,-0.5978919161589262,7.441726162225546,-0.3125841932526508
-0.31697239355122153,0.8416397988444102,0.024494397547268287,1.2539411553388906,-0.4347703033208294,-0.9208988303776647,-0.18298893102028108,1.4854045850879434,-0.4073437858379719
-0.7661793739010858,0.5259744162562429,0.024494397547268287,-0.7974855883326836,0.3285905581808784,-0.9208988303776647,-0.07114551763508112,-0.16683440995716156,-0.4000545864083318
-0.7661793739010858,1.4729705640207449,1.3926814605446847,-0.7974855883326836,0.44030190376649414,-0.9208988303776647,0.612993426338098,-0.4972822089661826,-0.45836818184545247
0.8060450573234381,1.1573051814325774,0.7085879290459765,-0.7974855883326836,0.15792044686952095,-0.9208988303776647,1.0766024140799753,-0.2494463597094168,0.6531618391803639
0.8060450573234381,1.4729705640207449,-0.6595991339514399,1.2539411553388906,-0.049986779637041734,-0.9208988303776647,-0.13563587293380533,0.28753131368024226,-0.44911089856980957
1.2552520376733023,1.1573051814325774,1.3926814605446847,1.2539411553388906,0.6947555242670634,-0.9208988303776647,1.6349175179948041,0.6179791126892633,0.3653113537038769
-0.7661793739010858,0.8416397988444102,-1.343692665450148,1.2539411553388906,-0.5651002065040478,-0.9208988303776647,0.8718568105441656,-0.4146702592139273,-0.46565738127509254
-0.09236890337628839,1.1573051814325774,0.024494397547268287,1.2539411553388906,0.38754932390662006,-0.9208988303776647,-0.5978919161589262,-1.0342598823558418,-0.17700508386134525
-0.09236890337628839,-0.10535634892009177,-2.027786196948856,1.2539411553388906,-0.4037393739914917,-0.9208988303776647,1.5568977175285155,0.24622533880411465,3.3465939204266704
0.8060450573234381,-0.10535634892009177,-1.343692665450148,1.2539411553388906,-0.13687338175918734,-0.9208988303776647,1.428367988436653,0.28753131368024226,3.28828032498955
-0.9907828640760169,0.8416397988444102,-0.6595991339514399,1.2539411553388906,-0.5775125782357828,-0.9208988303776647,-0.15006728111254078,3.6746212535227074,-0.4000545864083318
0.13223458679864272,1.1573051814325774,1.3926814605446847,1.2539411553388906,5.070116559703681,-0.9208988303776647,-0.5663232107679423,0.7418970373176461,-0.4073437858379719
0.35683807697357384,-1.0523524966845936,-1.343692665450148,1.2539411553388906,-0.29202802840587594,-0.9208988303776647,3.8212758570732297,0.28753131368024226,-0.509392577852933
-0.7661793739010858,-1.0523524966845936,-2.027786196948856,1.2539411553388906,-0.6209558792968557,-0.9208988303776647,3.400059130856388,-0.2494463597094168,-0.502103378423293
-0.09236890337628839,1.1573051814325774,0.7085879290459765,1.2539411553388906,-0.4006362810585579,-0.9208988303776647,-0.3367736244249311,1.19626276095505,0.12476777252575416
-0.09236890337628839,0.5259744162562429,-1.343692665450148,1.2539411553388906,-0.4223579315890943,-0.9208988303776647,3.173666415052475,0.9484269116982843,-0.43139814395578413
0.581441567148507,1.4729705640207449,1.3926814605446847,1.2539411553388906,4.533281482306139,-0.9208988303776647,-0.06663570257922628,-0.08422246020490633,-0.48023578013437274
-0.09236890337628839,0.21030903366807555,-1.343692665450148,1.2539411553388906,-0.40994555985735925,-0.9208988303776647,-0.5978919161589262,-1.0342598823558418,-0.3103974334237588
-0.09236890337628839,0.21030903366807555,-1.343692665450148,1.2539411553388906,-0.40994555985735925,-0.9208988303776647,-0.06889061010715365,0.45275521318475276,-0.40194977826003825
2.602872978722893,-1.368017879272761,0.7085879290459765,-0.7974855883326836,0.43099262496769286,-0.9208988303776647,2.7677830600255398,2.187606157982113,-0.38700691942927606
1.2552520376733023,1.4729705640207449,0.024494397547268287,1.2539411553388906,-0.006543478575968932,-0.9208988303776647,2.6613514247073655,0.535367162937008,-0.20885888536887245
0.35683807697357384,1.4729705640207449,0.7085879290459765,1.2539411553388906,-0.07481152310051191,-0.9208988303776647,-0.023792459548605326,-0.0016105104526510784,-0.15120131788041938
2.8274764688978244,1.1573051814325774,0.024494397547268287,1.2539411553388906,1.1384978136765929,-0.9208988303776647,-0.20328309877162787,1.6919344594685815,-0.2130137290437673
2.8274764688978244,1.1573051814325774,0.7085879290459765,1.2539411553388906,1.1850442076705994,-0.9208988303776647,-0.5978919161589262,-1.0342598823558418,-0.29800579439337066
-0.5415758837261526,1.1573051814325774,-0.6595991339514399,1.2539411553388906,0.20136374793059375,-0.9208988303776647,3.0726465578013267,-0.5385881838423102,0.24868416282963557
-0.5415758837261526,0.5259744162562429,0.024494397547268287,1.2539411553388906,-0.12446101002745225,-0.9208988303776647,0.031227284132823753,1.4854045850879434,-0.48023578013437274
-0.9907828640760169,-1.368017879272761,-1.343692665450148,1.2539411553388906,-0.6830177379555311,-0.9208988303776647,3.0072542394914317,-0.0429164853287787,-0.37089778868977147
-0.9907828640760169,0.21030903366807555,0.7085879290459765,1.2539411553388906,-0.6768115520896636,-0.9208988303776647,1.4396425260762897,0.7832030121937738,-0.48023578013437274
0.8060450573234381,1.4729705640207449,2.0767749920433927,-0.7974855883326836,0.4806421118946332,-0.9208988303776647,1.5014269923415013,-0.662506108470693,-0.48023578013437274
-0.5415758837261526,1.1573051814325774,-1.343692665450148,-0.7974855883326836,-0.5340692771747101,-0.9208988303776647,0.0727175826466883,0.4940611880608804,-0.4729465807047326
-0.5415758837261526,1.4729705640207449,-2.027786196948856,-0.7974855883326836,-0.5464816489064451,-0.9208988303776647,4.213629766932601,0.8245089870699014,-0.48023578013437274
-0.09236890337628839,0.8416397988444102,0.024494397547268287,1.2539411553388906,0.15171426100365343,-0.9208988303776647,0.5832286469694561,0.4114492383086252,-0.23969219895625
-0.9907828640760169,-0.10535634892009177,-1.343692665450148,-0.7974855883326836,-0.6799146450225974,-0.9208988303776647,2.0768793934685785,-0.2081403848332892,1.240015285260687
-0.9907828640760169,0.5259744162562429,-1.343692665450148,-0.7974855883326836,-0.6768115520896636,-0.9208988303776647,4.094570649458033,-0.2494463597094168,1.6409212538908915
0.13223458679864272,0.8416397988444102,0.7085879290459765,1.2539411553388906,0.564425621083845,-0.9208988303776647,0.4745421041233544,0.4114492383086252,-0.23969219895625
-0.7661793739010858,0.21030903366807555,-0.6595991339514399,1.2539411553388906,-0.6147496934309882,-0.9208988303776647,0.8375822161196688,-0.29075233458554445,-0.45669166597663524
-0.9907828640760169,-1.368017879272761,-1.343692665450148,-0.7974855883326836,-0.6830177379555311,-0.9208988303776647,4.707454515548705,-0.0016105104526510784,-0.37818698811941154
2.602872978722893,1.4729705640207449,1.3926814605446847,1.2539411553388906,0.4682297401628981,-0.9208988303776647,-0.26461658353125367,-0.16683440995716156,-0.34225123493128595
1.0306485474983713,-0.4210217315082591,0.7085879290459765,1.2539411553388906,-0.08412080189931322,-0.9208988303776647,-0.40081299821806976,0.20491936392798704,-0.23969219895625
0.8060450573234381,0.8416397988444102,0.024494397547268287,1.2539411553388906,0.19205446913179244,-0.9208988303776647,-0.18389089403145203,-0.0429164853287787,-0.48023578013437274
0.35683807697357384,1.4729705640207449,1.3926814605446847,1.2539411553388906,2.302157663526757,-0.9208988303776647,0.7933860285722915,-0.5798941587184379,-0.23254878351520272
1.7044590180231667,1.4729705640207449,-1.343692665450148,1.2539411553388906,0.14861116807071964,-0.9208988303776647,3.0049993319635044,-0.4146702592139273,-0.48023578013437274
